주제,키워드,사건번호,사건명,유사도,판례일련번호
상속 및 재산 평가,가액,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,가액,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,가액,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,가액,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,가액,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,가액,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,가액,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,가액,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,가액,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,가액,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,시가,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,시가,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,시가,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,시가,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,시가,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,시가,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,시가,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,시가,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,시가,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,시가,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,평가,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,평가,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,평가,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,평가,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,평가,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,평가,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,평가,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,평가,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,평가,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,평가,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,상속,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,상속,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,상속,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,상속,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,상속,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,상속,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,상속,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,상속,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,상속,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,상속,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,세법,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,세법,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,세법,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,세법,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,세법,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,세법,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,세법,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,세법,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,세법,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,세법,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,주식,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,주식,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,주식,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,주식,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,주식,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,주식,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,주식,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,주식,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,주식,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,주식,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,재산,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,재산,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,재산,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,재산,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,재산,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,재산,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,재산,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,재산,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,재산,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,재산,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,과세,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,과세,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,과세,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,과세,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,과세,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,과세,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,과세,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,과세,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,과세,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,과세,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,증여,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,증여,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,증여,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,증여,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,증여,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,증여,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,증여,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,증여,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,증여,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,증여,94누15929,상속세등부과처분취소,0.7500556562580923,199321
상속 및 재산 평가,상속세,82구125,상속세등부과처분취소청구사건,0.7831601684200321,76464
상속 및 재산 평가,상속세,2009두7103,,0.7786771702074122,142628
상속 및 재산 평가,상속세,85구188,상속세부과처분취소청구사건,0.7738952510031151,76301
상속 및 재산 평가,상속세,2002두11196,상속세부과처분취소,0.7630826863930269,83359
상속 및 재산 평가,상속세,82구834,상속세부과처분취소청구사건,0.7623429227701708,75515
상속 및 재산 평가,상속세,84구128,상속세등부과처분취소,0.7610601512938996,224037
상속 및 재산 평가,상속세,83구582,행정처분무효확인,0.7581132997676274,75816
상속 및 재산 평가,상속세,93구18442,상속세등부과처분취소청구사건,0.7579577718228727,119766
상속 및 재산 평가,상속세,2004누6039,손해배상(기),0.7504469795052531,77945
상속 및 재산 평가,상속세,94누15929,상속세등부과처분취소,0.7500556562580923,199321
부동산 소유권 및 취득,점유,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,점유,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,점유,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,점유,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,점유,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,점유,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,점유,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,점유,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,점유,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,점유,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,토지,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,토지,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,토지,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,토지,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,토지,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,토지,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,토지,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,토지,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,토지,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,토지,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,취득시효,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,취득시효,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,취득시효,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,취득시효,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,취득시효,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,취득시효,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,취득시효,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,취득시효,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,취득시효,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,취득시효,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,등기,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,등기,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,등기,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,등기,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,등기,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,등기,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,등기,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,등기,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,등기,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,등기,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,소유권,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,소유권,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,소유권,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,소유권,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,소유권,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,소유권,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,소유권,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,소유권,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,소유권,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,소유권,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,완성,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,완성,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,완성,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,완성,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,완성,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,완성,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,완성,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,완성,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,완성,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,완성,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,자주,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,자주,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,자주,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,자주,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,자주,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,자주,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,자주,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,자주,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,자주,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,자주,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,부동산,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,부동산,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,부동산,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,부동산,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,부동산,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,부동산,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,부동산,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,부동산,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,부동산,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,부동산,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,취득,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,취득,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,취득,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,취득,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,취득,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,취득,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,취득,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,취득,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,취득,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,취득,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 소유권 및 취득,의사,85나14,,0.7483389510666429,76241
부동산 소유권 및 취득,의사,"66다600,601",소유권이전등기말소등,0.7144118048145282,163590
부동산 소유권 및 취득,의사,67다1844,손해배상청구사건,0.6976672351377731,156418
부동산 소유권 및 취득,의사,2014다21649,소유권이전등기절차이행청구권,0.6934883587344693,177633
부동산 소유권 및 취득,의사,98다10618,양도소득세부과처분취소,0.6922481826578313,196222
부동산 소유권 및 취득,의사,78나807,분묘굴이청구사건,0.6896504238124079,74637
부동산 소유권 및 취득,의사,90다14225,상표등록취소,0.6878150828368872,205227
부동산 소유권 및 취득,의사,75나1458,부동산소유권이전등기말소청구사건,0.6872034283772306,73968
부동산 소유권 및 취득,의사,2005다12704,예금반환·예금,0.6863810317115497,67603
부동산 소유권 및 취득,의사,97다37661,대여금·구상금,0.6846856489949352,229797
부동산 상속 및 사망 관련,신청,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,신청,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,신청,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,신청,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,신청,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,신청,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,신청,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,신청,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,신청,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,신청,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,상속,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,상속,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,상속,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,상속,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,상속,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,상속,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,상속,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,상속,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,상속,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,상속,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,부동산,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,부동산,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,부동산,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,부동산,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,부동산,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,부동산,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,부동산,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,부동산,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,부동산,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,부동산,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,주택,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,주택,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,주택,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,주택,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,주택,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,주택,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,주택,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,주택,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,주택,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,주택,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,사망,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,사망,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,사망,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,사망,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,사망,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,사망,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,사망,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,사망,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,사망,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,사망,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,건물,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,건물,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,건물,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,건물,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,건물,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,건물,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,건물,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,건물,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,건물,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,건물,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,계약,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,계약,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,계약,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,계약,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,계약,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,계약,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,계약,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,계약,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,계약,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,계약,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,회사,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,회사,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,회사,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,회사,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,회사,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,회사,2021나31998,공유물분할,0.6796084861867973,236057
부동산 상속 및 사망 관련,회사,2001가합71687,구상금,0.6763028805463802,71607
부동산 상속 및 사망 관련,회사,89누5577,상속세등부과처분취소,0.674848826402242,106095
부동산 상속 및 사망 관련,회사,(창원)2012누1580,,0.6726829153329428,176241
부동산 상속 및 사망 관련,회사,80스44,토지인도등,0.6711949654717468,240527
부동산 상속 및 사망 관련,재산,2018나2006493,유해인도,0.7220715770686379,235043
부동산 상속 및 사망 관련,재산,2009브23,상속한정승인결정에대한즉시항고,0.6982871728380536,140697
부동산 상속 및 사망 관련,재산,2018두32927,취득세등경정청구거부처분취소,0.6954706565411227,226037
부동산 상속 및 사망 관련,재산,2012나9392,소송비용,0.6878994697405538,171367
부동산 상속 및 사망 관련,재산,2010다27793,손해배상(의),0.6870894038888011,146660
부동산 상속 및 사망 관련,재산,2021나31998,공유물분할,0.6796084861867973,236057
