판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,판례상세링크
171745,제3자이의,2012다118976,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171745&type=HTML&mobileYn=
176616,퇴직금,2011가단13339,2013.05.09,춘천지방법원강릉지원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176616&type=HTML&mobileYn=
169197,채무부 존재 확인등,2012다108863,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169197&type=HTML&mobileYn=
171761,개발부담금부과처분취소,2011두30496,2013.05.09,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171761&type=HTML&mobileYn=
171762,부당이득금반환,2013다7943,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171762&type=HTML&mobileYn=
171786,거절결정(상),2013후327,2013.05.09,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171786&type=HTML&mobileYn=
171789,공익근무요원소집처분취소,2012두5985,2013.05.09,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171789&type=HTML&mobileYn=
169205,취득세등 부과처분 취소,2010두23668,2013.05.09,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169205&type=HTML&mobileYn=
192708,업무상횡령·업무상배임·특정범죄가중처벌등에관한법률위반(뇌물)·뇌물수수·정치자금법위반·뇌물공여,2012고합199,2013.05.09,광주지방법원순천지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=192708&type=HTML&mobileYn=
169211,상표권 이전 등록등,2011다71964,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169211&type=HTML&mobileYn=
171730,영업보증금반환등,2012다81401,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171730&type=HTML&mobileYn=
171787,부가가치세부과처분취소,2010두24449,2013.05.09,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171787&type=HTML&mobileYn=
171785,공직선거법위반,2013도2681,2013.05.09,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171785&type=HTML&mobileYn=
171788,부가가치세부과처분등취소,2010두15902,2013.05.09,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171788&type=HTML&mobileYn=
182141,특정범죄가중처벌등에관한법률위반(조세)(인정된죄명:조세범처벌법위반)·조세범처벌법위반,2012고합498,2013.05.09,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182141&type=HTML&mobileYn=
169203,특정경제범죄가중처벌등에 관한 법률 위반(횡령)·상법위반·공전자기록등불실기재·불실기재공전자기록등행사·증권거래법 위반,2011도15854,2013.05.09,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169203&type=HTML&mobileYn=
169212,법인세 부과처분 취소,2012두27091,2013.05.09,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169212&type=HTML&mobileYn=
169196,등록세등 부과처분 취소,2012두28940,2013.05.09,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169196&type=HTML&mobileYn=
169194,횡령·사기,2013도1886,2013.05.09,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169194&type=HTML&mobileYn=
176151,공유물분할,2012나2197,2013.05.09,부산고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176151&type=HTML&mobileYn=
171747,부정경쟁행위금지등,2011다64102,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171747&type=HTML&mobileYn=
169201,진료정지처분 무효확인등,2012다64833,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169201&type=HTML&mobileYn=
169199,사해행위 취소,2011다75232,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169199&type=HTML&mobileYn=
171751,채무부존재확인,2012다4381,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171751&type=HTML&mobileYn=
169485,단체교섭응낙 가처분,2013마359,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169485&type=HTML&mobileYn=
171791,위자료,2013다200438,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171791&type=HTML&mobileYn=
171790,개발부담금부과처분취소,2011두19789,2013.05.09,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171790&type=HTML&mobileYn=
171752,손해배상(기),2011다61646,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171752&type=HTML&mobileYn=
176126,이혼등,2012르231,2013.05.09,대전고등법원,가사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176126&type=HTML&mobileYn=
169207,대기배출시설설치 불허가처분등 취소,2012두22799,2013.05.09,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169207&type=HTML&mobileYn=
169204,공직선거법 위반,2012도12172,2013.05.09,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169204&type=HTML&mobileYn=
209180,소유권이전등기·매매대금,2011다101315,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=209180&type=HTML&mobileYn=
172263,도로교통법위반(음주운전),2013노387,2013.05.09,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172263&type=HTML&mobileYn=
173547,일반분양이주택지결정무효확인,2012누1825,2013.05.09,부산고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173547&type=HTML&mobileYn=
171746,손해배상(기),2011다69725,2013.05.09,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171746&type=HTML&mobileYn=
169202,특정경제범죄가중처벌등에 관한 법률 위반(횡령)·사기·횡령,2013도2857,2013.05.09,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169202&type=HTML&mobileYn=
176397,양도무효확인,2012나24851,2013.05.08,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176397&type=HTML&mobileYn=
176300,신주인수권행사가격조정,2012나87005,2013.05.08,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176300&type=HTML&mobileYn=
192071,고용의무이행등,2012가합2732,2013.05.08,울산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=192071&type=HTML&mobileYn=
170894,형사보상,2012코60,2013.05.07,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=170894&type=HTML&mobileYn=
173560,성매매알선등행위의처벌에관한법률위반(성매매),2012고정5783,2013.05.06,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173560&type=HTML&mobileYn=
184214,건물인도등,2012나43710,2013.05.03,수원지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=184214&type=HTML&mobileYn=
176166,채무부존재확인·보험금,2012나96733,2013.05.03,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176166&type=HTML&mobileYn=
182461,약정금,2012나54692,2013.05.03,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182461&type=HTML&mobileYn=
182188,등록무효(상),2012허8225,2013.05.03,특허법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182188&type=HTML&mobileYn=
169586,이주대책대상자제외 처분 취소,2012구합3653,2013.05.03,대구지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169586&type=HTML&mobileYn=
182924,손실보상등,2012나34247,2013.05.03,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182924&type=HTML&mobileYn=
171714,성폭력범죄의 처벌 등에 관한 특례법 위반(주거침입강간등)·성폭력범죄의 처벌 및 피해자 보호 등에 관한 법률 위반(주거침입강간등)·상해·부착명령,2012노368,2013.05.03,부산고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171714&type=HTML&mobileYn=
172236,강제추행치상(인정된죄명상해),2013노37,2013.05.02,대전고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172236&type=HTML&mobileYn=
172129,취득세등부과처분취소,2012누1849,2013.05.02,부산고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172129&type=HTML&mobileYn=
172241,법인세경정청구거부처분취소,2012누28355,2013.05.02,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172241&type=HTML&mobileYn=
192763,손해배상(기),2012나31498,2013.05.02,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=192763&type=HTML&mobileYn=
173259,공직선거법위반,2013노120,2013.05.02,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173259&type=HTML&mobileYn=
186034,정직처분등취소,2012구합13276,2013.05.02,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=186034&type=HTML&mobileYn=
178421,특정경제범죄가중처벌등에관한법률위반(사기)·방위사업법위반,2012노4391,2013.05.02,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=178421&type=HTML&mobileYn=
173391,성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·특수강도미수·성폭력범죄의처벌및피해자보호등에관한법률위반(특수강도강간등)·특수강도미수·부착명령,2012고합857,2013.05.02,서울남부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173391&type=HTML&mobileYn=
183181,손실보상금,2012구합257,2013.05.02,수원지방법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183181&type=HTML&mobileYn=
169178,취득세등 부과처분 취소,2012구합2509,2013.05.02,청주지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169178&type=HTML&mobileYn=
174678,취득세부과처분취소,2012구합8466,2013.05.01,수원지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=174678&type=HTML&mobileYn=
193308,상속세부과처분취소,2012구합1052,2013.05.01,수원지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=193308&type=HTML&mobileYn=
182095,강제추행,2012고정1603,2013.04.30,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182095&type=HTML&mobileYn=
173330,이사회결의효력정지가처분,2013카합24,2013.04.29,수원지방법원안양지원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173330&type=HTML&mobileYn=
185979,건축허가처분취소,2012누824,2013.04.29,광주고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=185979&type=HTML&mobileYn=
172165,무고·간통·재물손괴·횡령,2012노2572,2013.04.26,의정부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172165&type=HTML&mobileYn=
171771,소득금액변동통지처분취소,2012두27954,2013.04.26,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171771&type=HTML&mobileYn=
171778,소유권보존등기말소등,2012다116536,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171778&type=HTML&mobileYn=
174864,대여금,2012나19427,2013.04.26,부산지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=174864&type=HTML&mobileYn=
171775,가등기말소,2013다5855,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171775&type=HTML&mobileYn=
169041,저작인격권 침해 정지,2010다79923,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169041&type=HTML&mobileYn=
169039,사해행위 취소,2012다118334,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169039&type=HTML&mobileYn=
169037,자동차 명의 이전,2013다737,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169037&type=HTML&mobileYn=
169089,보험업법 위반,2011도13558,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169089&type=HTML&mobileYn=
169034,채무부 존재 확인,2012두20663,2013.04.26,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169034&type=HTML&mobileYn=
171780,사해행위취소,2011다37001,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171780&type=HTML&mobileYn=
171755,과징금부과처분취소·요양급여비용환수처분취소,2012두8038,2013.04.26,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171755&type=HTML&mobileYn=
171748,상해치사·폭력행위 등 처벌에 관한 법률 위반(집단·흉기등상해),2013도1222,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171748&type=HTML&mobileYn=
169176,특정범죄가중처벌등에 관한 법률 위반(뇌물)·뇌물공여,2012노3384,2013.04.26,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169176&type=HTML&mobileYn=
169062,보험금,2011다9068,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169062&type=HTML&mobileYn=
171776,약정금,2013다2245,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171776&type=HTML&mobileYn=
169066,액화석유가스 충전사업허가 거부 처분 취소,2012두8205,2013.04.26,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169066&type=HTML&mobileYn=
171779,원상회복금등,2012다99617,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171779&type=HTML&mobileYn=
171749,위계공무집행방해·직무유기,2012도15257,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171749&type=HTML&mobileYn=
169040,손해배상(의),2011다29666,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169040&type=HTML&mobileYn=
169131,도메인주소 보유권 확인등(K2 도메인 이름 사건),2011다64836,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169131&type=HTML&mobileYn=
169061,사기·마약류관리에 관한 법률 위반(향정)·정신보건법 위반·건강기능식품에 관한 법률 위반,2011도10797,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169061&type=HTML&mobileYn=
169068,손해배상(기),2011다14428,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169068&type=HTML&mobileYn=
171753,특정경제범죄 가중처벌 등에 관한 법률 위반(횡령)·강제집행면탈,2013도2034,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171753&type=HTML&mobileYn=
171757,소유권이전등기,2010다65016,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171757&type=HTML&mobileYn=
171758,부당이득금,2009다89436,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171758&type=HTML&mobileYn=
169088,업무상 배임,2011도6798,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169088&type=HTML&mobileYn=
169181,임대료등,2012가합16564,2013.04.26,인천지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169181&type=HTML&mobileYn=
169038,분양대금 반환등,2011다50509,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169038&type=HTML&mobileYn=
169033,등록거부 처분 취소,2011두9874,2013.04.26,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169033&type=HTML&mobileYn=
169210,가압류 취소,2009마1932,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169210&type=HTML&mobileYn=
169070,임대차 보증금,2013마4003,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169070&type=HTML&mobileYn=
171756,채무부존재등,2012다107167,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171756&type=HTML&mobileYn=
171774,부당이득금반환,2013다200285,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171774&type=HTML&mobileYn=
171754,아동·청소년의 성보호에 관한 법률 위반(준강간등)·부착명령,2013도2024,2013.04.26,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171754&type=HTML&mobileYn=
172807,업무방해,2013노117,2013.04.26,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172807&type=HTML&mobileYn=
171777,채무부존재확인,2013다1952,2013.04.26,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171777&type=HTML&mobileYn=
169064,재산세등 부과처분 취소,2011두6394,2013.04.26,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169064&type=HTML&mobileYn=
171782,토지인도등·토지인도등,2012다115243,2013.04.25,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171782&type=HTML&mobileYn=
171759,구상금,2012다98423,2013.04.25,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171759&type=HTML&mobileYn=
169035,시정명령 취소,2010두25909,2013.04.25,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169035&type=HTML&mobileYn=
179411,손해배상(기),2011나3001,2013.04.25,부산고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=179411&type=HTML&mobileYn=
171760,출판 및 판매금지등,2012다41410,2013.04.25,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171760&type=HTML&mobileYn=
171781,손해배상(기),2012다118594,2013.04.25,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171781&type=HTML&mobileYn=
182610,근저당권말소,2012나31823,2013.04.25,수원지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182610&type=HTML&mobileYn=
182226,추심금,2012나92885,2013.04.25,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182226&type=HTML&mobileYn=
169091,사기·사문서위조·위조사문서행사·대부업등의등록및금융이용자보호에관한법률위반·특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:사기),2013도1658,2013.04.25,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169091&type=HTML&mobileYn=
169585,이혼 및 위자료·재산분할·이혼 및 위자료등,2012르3326,2013.04.25,서울고등법원,가사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169585&type=HTML&mobileYn=
169063,병역법 위반,2012도13318,2013.04.25,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169063&type=HTML&mobileYn=
176422,특정범죄가중처벌등에관한법률위반(허위세금계산서교부등)(피고인1에대하여인정된죄명:조세범처벌법위반),2012노3937,2013.04.25,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176422&type=HTML&mobileYn=
171783,손해배상금등,2012다110286,2013.04.25,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171783&type=HTML&mobileYn=
174699,행정처분취소,2013누368,2013.04.25,광주고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=174699&type=HTML&mobileYn=
169031,등록취소(상),2012후3718,2013.04.25,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169031&type=HTML&mobileYn=
171750,권리범위확인(특),2012후85,2013.04.25,대법원,특허,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171750&type=HTML&mobileYn=
169036,난민인정불허 처분 취소,2012두14378,2013.04.25,대법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169036&type=HTML&mobileYn=
171772,재산세등부과처분취소,2011두17165,2013.04.25,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171772&type=HTML&mobileYn=
169090,특정경제범죄가중처벌등에 관한 법률 위반(횡령)·배임수재·배임증재,2011도9238,2013.04.25,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169090&type=HTML&mobileYn=
169171,난민불인정 처분 취소,2012구합32581,2013.04.25,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169171&type=HTML&mobileYn=
173793,배당이의,2012나2991,2013.04.25,광주고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173793&type=HTML&mobileYn=
173798,상해·사행행위등규제및처벌특례법위반·게임산업진흥에관한법률위반·폭행,2013고단23,2013.04.25,청주지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173798&type=HTML&mobileYn=
182146,요양불승인처분취소,2012구단16919,2013.04.25,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182146&type=HTML&mobileYn=
172135,손해배상(산),2012나16313,2013.04.24,대전지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172135&type=HTML&mobileYn=
176390,조세범처벌법위반,2012노4145,2013.04.24,수원지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176390&type=HTML&mobileYn=
179353,추심금,2013나64,2013.04.24,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=179353&type=HTML&mobileYn=
182707,법인세부과처분취소,2012누30068,2013.04.24,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182707&type=HTML&mobileYn=
173539,특수공무집행방해치상·공무집행방해,2012노79,2013.04.24,광주고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173539&type=HTML&mobileYn=
174727,주주총회결의부존재확인등,2012나952,2013.04.23,부산고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=174727&type=HTML&mobileYn=
172857,산업기술의유출방지및보호에관한법률위반·업무상배임·공갈미수·폭력행위등처벌에관한법률위반(집단·흉기등상해)·상해·간통,2012고단5807,2013.04.23,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172857&type=HTML&mobileYn=
183360,부가가치세부과처분취소,2012구합27657,2013.04.19,서울행정법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183360&type=HTML&mobileYn=
179972,양도소득세등부과처분,2011누38263,2013.04.19,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=179972&type=HTML&mobileYn=
182668,손해배상,2012나26864,2013.04.19,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182668&type=HTML&mobileYn=
182658,공연보상금,2012가합536005,2013.04.18,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182658&type=HTML&mobileYn=
169177,부가가치세 부과처분 취소,2012구합4952,2013.04.18,부산지방법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169177&type=HTML&mobileYn=
169067,부가가치세 부과처분 취소,2010두11733,2013.04.18,대법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169067&type=HTML&mobileYn=
174665,보증채무금등,2012나38444,2013.04.18,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=174665&type=HTML&mobileYn=
178265,농업협동조합법위반,2013노87,2013.04.18,서울북부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=178265&type=HTML&mobileYn=
169065,재심기각결정에 대한 재항고,2010모363,2013.04.18,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=169065&type=HTML&mobileYn=
176551,체불임금,2012나13697,2013.04.18,대구지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=176551&type=HTML&mobileYn=
210379,형사보상,2011초기689,2013.04.18,대법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=210379&type=HTML&mobileYn=
178389,추심금,2012나63832,2013.04.18,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=178389&type=HTML&mobileYn=
173822,양도소득세부과처분취소,2012구단17349,2013.04.17,서울행정법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173822&type=HTML&mobileYn=
171676,부당이득금반환,2012나2376,2013.04.17,대전고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171676&type=HTML&mobileYn=
171405,상해(인정된죄명:폭행),2012노1555,2013.04.17,서울북부지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171405&type=HTML&mobileYn=
182777,교섭대표노동조합지위확인,2012가합35037,2013.04.17,대전지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=182777&type=HTML&mobileYn=
178428,이행강제금부과처분취소청구,2012누29419,2013.04.17,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=178428&type=HTML&mobileYn=
192540,이사회의사록열람및등사허가신청,2012라674,2013.04.16,서울고등법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=192540&type=HTML&mobileYn=
172237,"특정경제범죄가중처벌 등에 관한 법률 위반(횡령){피고인 1,2에 대하여 일부·피고인 5,6에 대하여 각 예비적죄명 특정경제범죄가중처벌 등에 관한 법률 위반(배임)}·특정경제범죄가중처벌 등에 관한 법률 위반(배임)(피고인 2에 대하여 일부 인정된 죄명 업무상배임)·업무상횡령·특정범죄가중처벌 등에 관한 법률 위반(조세)·독점규제 및 공정거래에 관한 법률 위반·조세범처벌법 위반·증권거래법 위반·자본시장과 금융투자업에 관한 법률 위반·사문서변조·변조사문서행사·공무집행방해교사·증거인멸·증거인멸교사·공무집행방해·범인도피",2012노2794,2013.04.15,서울고등법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172237&type=HTML&mobileYn=
188225,대여금,2012가단12911,2013.04.15,서울남부지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188225&type=HTML&mobileYn=
171992,채권압류 및 전부명령,2013마408,2013.04.12,대법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=171992&type=HTML&mobileYn=
172270,징계(업무정지)처분취소,2012누16031,2013.04.12,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172270&type=HTML&mobileYn=
183214,부가가치세부과처분취소,2012구합20854,2013.04.12,서울행정법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=183214&type=HTML&mobileYn=
174704,보증금반환등,2012나48939,2013.04.12,서울중앙지방법원,민사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=174704&type=HTML&mobileYn=
188508,손실보상금등,2011누39396,2013.04.12,서울고등법원,일반행정,/DRF/lawService.do?OC=wanja1996&target=prec&ID=188508&type=HTML&mobileYn=
173059,성폭력범죄의 처벌 등에 관한 특례법 위반(친족관계에 의한 강제추행)·성폭력범죄의 처벌 등에 관한 특례법 위반(강간 등 상해)·성폭력범죄의 처벌 등에 관한 특례법 위반(13세미만 미성년자강간)·성폭력범죄의 처벌 등에 관한 특례법 위반(친족관계에 의한 강간)·증거위조교사·부착명령,2012고합240,2013.04.12,전주지방법원군산지원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173059&type=HTML&mobileYn=
172243,취득세 등 부과처분취소,2012누34244,2013.04.12,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172243&type=HTML&mobileYn=
173315,뇌물수수·직권남용권리행사방해,2012고합1753,2013.04.12,서울중앙지방법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=173315&type=HTML&mobileYn=
172873,상관모욕,2012노244,2013.04.12,고등군사법원,형사,/DRF/lawService.do?OC=wanja1996&target=prec&ID=172873&type=HTML&mobileYn=
179364,양도소득세부과처분취소,2012누9323,2013.04.12,서울고등법원,세무,/DRF/lawService.do?OC=wanja1996&target=prec&ID=179364&type=HTML&mobileYn=
